population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
0.13,0.71,0.15,0.07,1.0,0.41,0.4,0.52,0.35,0.33,0.15,1.0,0.49,0.71,0.16,0.47,0.36,0.4,0.45,0.47,0.33,0.37,0.4,0.22,0.32,0.34,0.38,0.06,0.18,0.33,0.36,0.38,0.32,0.62,0.2,0.29,0.35,0.3,0.41,0.55,0.46,0.46,0.85,0.62,0.56,0.68,0.62,0.83,0.81,0.05,0.3,0.28,0.36,0.43,0.52,0.57,1.0,1.0,1.0,1.0,0.0,0.58,0.88,0.82,0.77,0.79,0.72,0.49,0.91,0.63,0.0,0.06,0.87,0.49,0.1,0.2,0.46,0.05,0.28,0.75,0.74,0.7,0.73,0.67,0.82,0.67,0.58,0.67,0.19,0.07,0.14,1.0,0.35,0.53,0.39,0.62,0.1074346074572198,0.2169057226111289,0.8852589647184679,0.2293911806983584,0.1243696945308289,0.2041618612162228,0.3504772193703895,0.2176931247053566,0.5257239878223565,0.3786937306649407,0.3810309437476765,0.4148107328954116,0.6241651906350736,0.7338221368884355,0.024666418006501,0.542663414645573,0.4486040260325887,0.02,1.0,1.0,0.051937434753986,0.1307760257555578,0.7464799793485861,0.4983346066223265,0.0,0.2236265915757681,0.24
0.02,0.46,0.08,0.91,0.07,0.1,0.34,0.36,0.22,0.57,0.04,1.0,0.72,0.53,0.23,0.74,0.63,0.17,0.59,0.8,0.72,0.71,0.36,0.7,0.43,0.35,0.41,0.01,0.07,0.18,0.19,0.72,0.18,0.51,0.18,0.67,0.13,0.79,0.18,0.4,0.24,0.22,0.59,0.85,0.87,0.89,0.78,0.31,0.39,0.01,0.14,0.01,0.11,0.17,0.21,0.27,0.05,0.07,0.08,0.1,0.82,0.08,0.34,0.31,0.5,0.64,0.2,0.72,0.09,0.41,0.5,0.02,0.89,0.62,0.07,0.43,0.06,0.02,0.09,0.74,0.76,0.79,0.45,0.54,0.65,0.49,0.39,0.51,0.68,0.01,0.0,0.2,0.88,0.91,0.9,0.93,-0.0198652592936775,0.2173276240934644,1.0000466298349495,0.2726344025101878,-0.003963934378976,0.1574409138697923,0.2043450801312399,0.2170315250184341,0.8218239303861695,0.7617892444826359,0.25915024781653,0.0620856753739305,-0.0838416194260636,0.2502015207110537,-0.0295373205752247,0.4204944506423456,0.2716879211857906,0.01,0.63,1.0,-0.056357010298867,0.0072245885812225,0.7096911910828234,0.1466695713751953,0.0,0.2167668865306749,0.08
0.03,0.47,0.01,0.96,0.13,0.02,0.29,0.32,0.2,0.52,0.04,1.0,0.8,0.55,0.18,0.87,0.51,0.07,0.55,0.82,0.78,0.77,0.62,0.14,0.54,0.17,0.46,0.01,0.07,0.07,0.07,0.89,0.24,0.55,0.29,0.73,0.1,0.88,0.13,0.38,0.2,0.18,0.5,0.87,0.9,0.87,0.73,0.33,0.48,0.0,0.03,0.01,0.25,0.28,0.26,0.25,0.13,0.13,0.11,0.1,0.87,0.05,0.18,0.19,0.5,0.55,0.25,0.83,0.02,0.25,0.5,0.01,0.94,0.78,0.0,0.26,0.29,0.01,0.15,0.71,0.69,0.68,0.6,0.82,1.0,0.87,0.4,0.39,0.46,0.0,0.0,0.22,0.66,0.82,0.66,0.73,0.01528184145085,0.2179308089323903,0.9685167154166636,0.2817340892748224,0.0121172867588948,0.1356728153417437,0.2169639034733107,0.2173751453801766,0.8792778695911798,0.612310748446182,0.3031750344513497,0.1217770382746993,0.053595194129177,0.3231524538653252,0.0074303530814069,0.4275299510804622,0.2958566193982508,0.03,0.18,0.59,0.0001042986543761,0.0244246578916262,0.8436061736554625,0.2528688550475595,0.0,0.1663438984154951,0.06
0.01,0.44,0.0,0.98,0.04,0.01,0.35,0.53,0.32,0.23,0.02,0.77,0.46,0.77,0.41,0.73,0.28,0.1,0.22,0.47,0.41,0.4,0.38,0.32,0.09,0.13,0.75,0.0,0.07,0.2,0.22,0.42,0.13,0.76,0.67,0.24,0.42,0.47,0.37,0.39,0.27,0.32,0.47,0.88,0.92,0.88,0.82,0.56,0.6,0.0,0.08,0.0,0.08,0.06,0.25,0.22,0.01,0.0,0.02,0.01,0.96,0.05,0.14,0.14,0.45,0.63,0.19,0.65,0.04,0.45,0.5,0.01,0.92,0.55,0.05,0.21,0.85,0.08,0.07,0.19,0.18,0.18,0.35,0.32,0.32,0.29,0.16,0.35,0.26,0.01,0.0,0.03,0.86,0.43,0.47,0.69,-0.0322774733117514,0.2179603039760029,1.024556287437916,0.2293883479012826,-0.0439847065329597,0.0369248837955741,-0.014347166242464,0.217512100390625,0.815419503319631,1.0548417868101805,-0.0874176384045203,-0.0336792294802172,-0.137620503475814,-0.0870461100815116,-0.0385183209691355,0.5058513003564313,0.2192970983088963,0.08,0.04,0.0,0.0222279294724059,-0.0177114100891275,0.8101249990900956,0.3917753579234218,0.0,0.1970963160878721,0.09
0.04,0.36,0.01,0.85,0.14,0.26,0.32,0.46,0.3,0.31,0.05,1.0,0.71,0.67,0.42,0.55,0.25,0.14,0.36,0.7,0.79,0.82,0.29,0.37,0.53,0.28,0.38,0.02,0.18,0.11,0.14,0.58,0.19,0.68,0.28,0.35,0.15,0.61,0.6,0.5,0.68,0.66,0.35,0.66,0.68,0.87,0.59,0.3,0.3,0.01,0.1,0.03,0.69,0.74,0.7,0.69,0.65,0.61,0.53,0.47,0.74,0.32,0.26,0.22,0.39,0.37,0.45,0.47,0.21,0.54,0.5,0.1,0.43,0.5,0.0,0.19,0.79,0.07,0.07,0.88,0.93,0.97,0.96,0.91,1.0,0.87,0.55,0.81,0.21,0.0,0.11,0.4,0.42,0.31,0.51,0.53,0.0772459947554407,0.217951653750441,0.906085306584666,0.2271023961833458,0.0345881930302242,0.1518725721902625,0.2944917641131271,0.2178932383965999,0.8052398268133016,0.765570010645227,0.1455731778354982,0.0995247126009124,0.1712495232906983,0.1519933242458149,-0.0179431847687138,0.5226626976174752,0.3499223859038129,0.02,0.4,0.15,0.022859125953426,0.0666239154701184,0.550668011298697,0.5955530930871319,0.0,0.2499179268513752,0.21
0.03,0.34,0.06,0.93,0.03,0.03,0.39,0.41,0.28,0.58,0.0,0.0,0.18,0.42,0.81,0.49,0.62,0.37,0.41,0.21,0.22,0.21,0.16,0.12,0.46,0.33,0.28,0.03,0.33,0.3,0.37,0.24,0.32,0.42,0.38,0.48,0.48,0.36,0.5,0.34,0.45,0.49,0.38,0.55,0.6,0.61,0.52,0.64,0.71,0.01,0.19,0.0,0.05,0.04,0.03,0.13,0.0,0.0,0.0,0.01,0.95,0.03,0.14,0.12,0.32,0.39,0.22,0.62,0.04,0.53,0.5,0.04,0.76,0.58,0.41,0.47,0.25,0.24,0.44,0.04,0.04,0.05,0.1,0.13,0.14,0.13,0.4,0.2,0.35,0.01,0.0,0.03,0.85,0.6,0.74,0.78,-0.0275282186259829,0.2182739889090056,0.9881124524908844,0.2818840754943044,-0.0501862365159979,0.2593278875631758,0.2036539234689833,0.2178199513313115,1.1073537891277554,1.0328529967012652,0.103156773431094,0.0634739024797169,0.0459452561115936,0.1152070180546838,-0.0169889945740163,0.4968970930501612,0.2449257697965013,0.04,0.15,0.04,0.0242238710316257,0.0091519624743122,1.253370120924523,0.3807753980679229,0.0,0.2523670491290837,0.3
0.15,0.31,0.4,0.63,0.14,0.06,0.58,0.72,0.65,0.47,0.16,1.0,0.22,0.52,0.1,0.51,0.48,0.39,0.51,0.3,0.29,0.34,0.23,0.13,0.2,0.2,0.3,0.15,0.48,0.3,0.38,0.47,0.37,0.44,0.08,0.73,0.21,0.53,0.5,0.94,0.45,0.49,0.36,0.2,0.25,0.25,0.19,0.61,0.65,0.13,0.73,0.05,0.39,0.39,0.46,0.46,0.21,0.19,0.2,0.18,0.81,0.08,0.22,0.13,0.21,0.33,0.22,0.24,0.1,0.6,0.0,0.22,0.64,0.22,0.79,0.6,0.0,0.4,0.26,0.23,0.23,0.23,0.31,0.32,0.36,0.33,0.52,0.35,0.4,0.23,0.02,0.23,0.8,0.41,0.53,0.8,0.06,0.3,0.93,0.38,0.05,0.21,0.23,0.3,0.61,0.89,0.15,0.01,0.06,0.12,0.1,0.64,0.22,0.06,0.39,0.84,0.06,0.06,0.91,0.5,0.88,0.26,0.49
0.01,0.53,0.01,0.94,0.2,0.03,0.34,0.39,0.27,0.36,0.02,0.76,0.79,0.77,0.13,0.77,0.44,0.15,0.56,0.75,0.69,0.67,0.38,0.0,0.51,1.0,0.62,0.0,0.04,0.1,0.18,0.58,0.11,0.68,0.42,0.37,0.21,0.66,0.25,0.4,0.25,0.26,0.52,0.88,0.88,0.97,0.74,0.51,0.48,0.0,0.04,0.01,0.15,0.26,0.32,0.3,0.09,0.14,0.15,0.13,0.82,0.04,0.2,0.21,0.57,0.58,0.34,0.89,0.04,0.27,0.5,0.01,0.88,0.86,0.25,0.54,0.33,0.03,0.08,0.5,0.49,0.5,0.8,0.76,0.96,0.8,0.69,0.52,0.65,0.0,0.0,0.26,0.64,0.8,0.74,0.73,0.0793399530101067,0.2184191886443983,0.9026747620690588,0.2342408806486559,0.0817295825471646,0.2490041947935717,0.3420582009363714,0.2180388699015118,0.9112240503440034,0.8052402982345159,0.0434568528165422,0.1165570272944964,0.0629461347652485,0.1091263986275765,0.0189244576973727,0.4758869629150874,0.252107502511704,0.03,0.09,0.21,0.0523677835447649,0.0949792415062979,0.9288150096671702,0.2979251403615611,0.0,0.2713877741716307,0.07
0.02,0.47,0.01,0.97,0.07,0.02,0.7,0.67,0.63,0.37,0.0,0.0,0.33,0.56,0.28,0.62,0.43,0.21,0.4,0.41,0.34,0.32,0.22,0.37,0.69,0.72,0.35,0.02,0.22,0.16,0.24,0.45,0.19,0.48,0.36,0.77,0.25,0.56,0.38,0.58,0.43,0.43,0.41,0.66,0.73,0.72,0.63,0.53,0.6,0.01,0.11,0.0,0.4,0.35,0.37,0.39,0.08,0.06,0.06,0.06,0.95,0.01,0.12,0.11,0.33,0.49,0.19,0.54,0.06,0.55,0.5,0.01,0.89,0.46,0.27,0.43,0.5,0.12,0.05,0.14,0.14,0.14,0.27,0.29,0.3,0.3,0.45,0.22,0.28,0.0,0.0,0.08,0.58,0.4,0.49,0.45,-0.0358481509374699,0.2184689732570662,0.9866111160616424,0.2467259454329721,-0.0744752199064413,0.1447054761786301,0.1695686190507271,0.2182712135469159,1.105046992638465,0.9646694390113808,0.2222313340450319,0.0445090486171024,0.1123718695531102,0.1678454879207521,-0.0518272856788205,0.4955933952875808,0.2384143671621993,0.03,0.2,0.07,0.0178360348799117,-0.0060924059901797,1.2800473739520872,0.4094946699560834,0.0,0.3278905556744265,0.15
0.0,0.41,0.05,0.96,0.01,0.01,0.37,0.37,0.24,0.55,0.01,0.58,0.23,0.34,0.33,0.51,0.7,0.36,0.87,0.24,0.22,0.21,0.24,0.15,0.0,0.0,0.31,0.01,0.28,0.27,0.38,0.19,0.72,0.25,0.39,0.35,0.49,0.34,0.31,0.29,0.27,0.3,0.41,0.76,0.74,0.83,0.89,0.45,0.31,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.02,0.1,0.12,0.46,0.45,0.41,0.83,0.04,0.42,0.5,0.01,0.75,0.83,0.31,0.84,0.44,0.05,0.18,0.08,0.09,0.1,0.06,0.12,0.15,0.2,0.19,0.2,0.28,0.0,0.0,0.02,0.98,0.91,0.78,0.93,0.0655039221509485,0.2185220124545592,0.9237455478691926,0.1977452407181489,-0.0239277463273253,0.0574195413255273,0.0446598259927871,0.2179996289792262,0.9912590646758306,0.907424056042336,0.0774072665377822,-0.0342788787265694,-0.0904349818308327,0.0305244249803672,0.0178754496045543,0.4317607674254295,0.2566211166523695,0.09,0.03,0.05,0.044346360406543,0.0461334302829416,0.4830767653920638,0.2752821313424639,0.0,0.090213521246494,0.03
0.25,0.54,0.05,0.71,0.48,0.3,0.42,0.48,0.28,0.32,0.26,1.0,0.33,0.55,0.37,0.37,0.39,0.64,0.44,0.32,0.29,0.32,0.23,0.17,0.17,0.24,0.3,0.19,0.34,0.34,0.43,0.24,0.59,0.43,0.38,0.41,0.43,0.36,0.6,0.35,0.68,0.67,0.6,0.6,0.61,0.64,0.61,0.3,0.3,0.08,0.22,0.14,0.31,0.45,0.57,0.64,0.28,0.36,0.41,0.42,0.64,0.35,0.43,0.39,0.56,0.54,0.6,0.47,0.39,0.48,0.5,0.15,0.83,0.49,0.09,0.16,0.73,0.14,0.28,0.31,0.31,0.31,0.4,0.4,0.45,0.4,0.65,0.59,0.21,0.12,0.09,0.38,0.58,0.31,0.48,0.73,0.03,0.08,0.96,0.12,0.05,0.11,0.35,0.08,0.8,0.82,0.04,0.19,0.19,0.18,0.05,0.57,0.36,0.09,0.46,0.05,0.09,0.05,0.88,0.5,0.76,0.13,0.34
1.0,0.42,0.47,0.59,0.12,0.05,0.41,0.53,0.34,0.33,1.0,0.99,0.28,0.62,0.16,0.36,0.4,0.3,0.45,0.29,0.3,0.35,0.21,0.2,0.33,0.28,0.4,0.76,0.33,0.25,0.39,0.28,0.3,0.59,0.18,0.33,0.35,0.38,0.69,0.41,0.71,0.73,0.47,0.53,0.51,0.59,0.51,0.55,0.56,0.49,0.35,0.16,0.27,0.34,0.4,0.43,0.07,0.07,0.08,0.08,0.9,0.04,0.23,0.2,0.42,0.46,0.4,0.55,0.2,0.49,0.5,1.0,0.6,0.54,0.52,0.44,0.63,0.37,0.23,0.11,0.11,0.13,0.25,0.28,0.32,0.3,0.45,0.41,0.32,0.39,0.36,0.1,0.44,0.45,0.6,0.48,0.25,0.16,0.75,0.19,0.35,0.19,0.38,0.16,0.82,0.7,0.45,0.03,0.05,0.33,0.13,0.57,1.0,1.0,0.07,0.15,1.0,0.35,0.73,0.0,0.31,0.21,0.69
0.01,0.34,0.02,0.87,0.07,0.11,0.49,0.56,0.43,0.47,0.0,0.0,0.13,0.4,0.26,0.42,0.52,0.41,0.41,0.17,0.2,0.2,0.13,0.08,0.18,0.17,0.19,0.03,0.58,0.31,0.42,0.24,0.63,0.32,0.45,0.44,0.56,0.34,0.72,0.49,0.69,0.72,0.4,0.49,0.53,0.47,0.68,0.37,0.48,0.01,0.2,0.0,0.48,0.55,0.59,0.56,0.14,0.14,0.13,0.12,0.9,0.1,0.23,0.18,0.32,0.37,0.32,0.38,0.18,0.71,0.0,0.03,0.68,0.38,0.33,0.4,0.23,0.54,0.29,0.06,0.06,0.08,0.14,0.17,0.18,0.16,0.54,0.38,0.42,0.05,0.0,0.12,0.41,0.37,0.51,0.45,-0.0180101361976542,0.2185783793284805,1.0054702718307922,0.1929587806418851,-0.0427949444619978,0.1294191070962977,0.157569172857506,0.2183052370996345,1.0770418441879606,0.9911712081784172,0.1149347090033578,0.1264651265954041,0.127328576525548,0.1554289193564318,-0.0525886351076879,0.5002508291765584,0.2930720499475301,0.05,0.09,0.06,0.061211307893392,0.0085920111847411,0.8041673852530323,0.5222179784882073,0.0,0.244461423927779,0.21
0.11,0.43,0.04,0.89,0.09,0.06,0.45,0.48,0.31,0.46,0.13,1.0,0.22,0.52,0.44,0.49,0.56,0.41,0.39,0.25,0.25,0.25,0.16,0.07,0.2,0.19,0.22,0.1,0.36,0.29,0.37,0.27,0.33,0.53,0.43,0.47,0.44,0.33,0.48,0.39,0.48,0.5,0.49,0.59,0.61,0.51,0.66,0.68,0.71,0.05,0.26,0.02,0.49,0.59,0.62,0.64,0.11,0.11,0.11,0.1,0.92,0.09,0.27,0.24,0.43,0.48,0.35,0.64,0.12,0.56,0.0,0.09,0.8,0.61,0.45,0.43,0.19,0.34,0.25,0.05,0.04,0.05,0.14,0.17,0.18,0.17,0.44,0.2,0.43,0.05,0.01,0.09,0.72,0.58,0.72,0.64,0.01,0.11,0.98,0.14,0.03,0.14,0.37,0.11,0.84,0.96,0.0,0.0,0.0,0.0,0.02,0.86,0.29,0.16,0.12,0.07,0.04,0.01,0.81,1.0,0.56,0.09,0.63
0.02,0.96,0.05,0.0,1.0,1.0,0.54,0.58,0.39,0.33,0.0,0.0,0.16,0.61,0.41,0.14,0.49,0.92,0.28,0.12,0.08,0.2,0.14,0.11,0.17,0.18,0.21,0.05,0.63,1.0,1.0,0.1,1.0,0.22,0.09,0.26,0.32,0.16,0.28,0.49,0.36,0.33,1.0,0.54,0.46,0.42,0.6,0.47,0.47,0.03,0.43,0.06,0.36,0.42,0.53,0.6,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39,1.0,0.63,0.0,0.01,0.87,0.42,0.15,0.29,0.54,0.52,1.0,0.14,0.12,0.1,0.18,0.22,0.23,0.22,0.5,0.55,0.21,0.0,0.0,1.0,0.43,0.54,0.7,0.74,-0.054735568319606,0.2180920769624377,1.0592382878861926,0.1576697974193441,-0.1193227378949764,-0.0345505036114216,-0.095282646517525,0.2181305423707393,0.5997515798131787,0.5344790288294082,0.0789392115703636,0.6310391888952049,0.4659219701060387,0.6557985571433895,-0.058413191208877,0.4470914230515353,0.4787140148108791,0.02,0.22,0.02,-0.028454273894684,-0.0224433685221922,0.720251800513366,0.512821579816299,0.0,0.1600152309616356,0.31
0.0,0.33,0.02,0.91,0.16,0.09,0.55,0.63,0.53,0.31,0.02,1.0,0.29,0.64,0.6,0.57,0.3,0.15,0.41,0.32,0.34,0.34,0.27,0.15,0.15,0.3,0.35,0.01,0.3,0.11,0.18,0.54,0.3,0.56,0.33,0.53,0.31,0.58,0.6,0.73,0.66,0.64,0.28,0.58,0.6,0.75,0.59,0.65,0.67,0.0,0.07,0.0,0.79,0.77,0.69,0.61,0.29,0.25,0.2,0.17,0.88,0.03,0.08,0.08,0.24,0.3,0.23,0.49,0.09,0.61,0.0,0.02,0.7,0.47,0.1,0.34,0.65,0.19,0.18,0.22,0.2,0.21,0.32,0.31,0.33,0.28,0.55,0.59,0.39,0.0,0.0,0.15,0.34,0.31,0.36,0.44,0.0513030792734079,0.2168940751277591,0.9408356538540916,0.2430659325605181,0.0409068678727259,0.2002377357233606,0.3593246590544754,0.2172953407261224,0.9536965286571244,0.8586646165471903,0.0582858932060708,0.0597885479703294,0.1277235218663223,0.0750900041546746,-0.0279451913413982,0.5334290474868136,0.2613687932781,0.02,0.15,0.16,0.0640027078433,0.044143996570809,0.6651432312371597,0.5683913577580544,0.0,0.2224201421076554,0.12
0.06,0.49,0.46,0.0,1.0,0.43,0.35,0.5,0.32,0.34,0.08,1.0,0.35,0.68,0.16,0.36,0.36,0.38,0.34,0.34,0.32,0.32,0.38,0.17,0.37,0.28,0.33,0.04,0.25,0.35,0.46,0.25,0.35,0.57,0.62,0.23,0.42,0.32,0.55,0.59,0.65,0.62,0.58,0.47,0.47,0.61,0.46,0.56,0.49,0.05,0.49,0.1,0.39,0.47,0.59,0.65,0.8,0.84,0.96,0.97,0.26,0.67,0.46,0.4,0.51,0.48,0.56,0.3,0.81,0.79,0.0,0.05,0.83,0.33,0.08,0.12,0.42,0.15,0.34,0.54,0.52,0.5,0.6,0.57,0.63,0.56,0.62,0.48,0.11,0.0,0.0,0.87,0.39,0.57,0.82,0.72,0.0488682227475527,0.216914944294889,0.9344209678691232,0.2757973043329401,0.0299743770046856,0.1490303038096233,0.2525771313641517,0.2167927597881718,0.3070125753158398,0.5500081198941076,0.2387187529779006,0.311776672466395,0.6008207737714422,0.4377402091250306,0.0110459651314432,0.5663214572326256,0.4536703029646913,0.01,0.79,0.21,0.0750858058670102,0.080240743594605,0.9207741582945298,0.6314951322379853,0.0,0.3046653094357745,0.84
0.01,0.37,0.01,0.99,0.02,0.01,0.35,0.38,0.23,0.59,0.0,0.0,0.23,0.38,0.39,0.51,0.64,0.35,0.63,0.24,0.23,0.22,0.23,0.25,0.48,0.2,0.51,0.02,0.32,0.3,0.45,0.16,0.34,0.37,0.78,0.35,0.71,0.25,0.51,0.25,0.47,0.5,0.4,0.65,0.68,0.76,0.59,0.27,0.42,0.0,0.06,0.0,0.18,0.13,0.11,0.09,0.02,0.01,0.01,0.01,0.95,0.01,0.13,0.13,0.38,0.41,0.32,0.66,0.03,0.4,0.5,0.02,0.82,0.64,0.3,0.61,0.27,0.33,0.32,0.07,0.06,0.07,0.13,0.14,0.13,0.17,0.42,0.27,0.26,0.0,0.0,0.04,0.82,0.63,0.82,0.82,-0.0494156196977153,0.2184096834700897,1.0032653637105533,0.2637868522262603,-0.0704995819475386,0.16117567371152,0.1774237256149858,0.21804110521157,1.059320687168125,1.0761038687658124,0.0463371839532012,0.0217161590942199,0.0382273461993833,0.0035204650029348,-0.0546765313588702,0.4803152153062131,0.2756319154140856,0.04,0.09,0.0,0.0101636575147616,-0.0128400087865305,1.2795097462579663,0.372183599390931,0.0,0.2680474979715762,0.1
0.01,0.27,0.43,0.64,0.08,0.01,0.36,0.33,0.22,0.74,0.0,0.0,0.12,0.1,0.11,0.39,0.84,0.48,0.82,0.21,0.25,0.27,0.16,0.28,1.0,0.0,0.86,0.03,0.57,0.46,0.49,0.3,0.54,0.13,0.05,0.77,0.18,0.57,0.61,0.33,0.58,0.63,0.35,0.41,0.44,0.42,0.55,0.23,0.4,0.01,0.29,0.0,0.1,0.1,0.13,0.14,0.01,0.01,0.01,0.01,0.94,0.03,0.16,0.13,0.26,0.26,0.3,0.53,0.07,0.53,0.5,0.06,0.5,0.54,0.3,0.85,0.29,0.48,0.22,0.07,0.07,0.09,0.1,0.14,0.16,0.15,0.62,0.36,0.26,0.01,0.0,0.05,0.82,0.68,0.79,0.78,-0.0588386110381752,0.2186643668664016,1.0069720203135155,0.2324874611492335,-0.0894862782203091,0.0918320680171482,0.101044193108538,0.2182127327004679,0.8750513437597324,0.9512555094916916,0.2876295960703384,0.0215690393428011,0.1268630667745143,0.194782108313503,-0.1064570479493725,0.4346484560285992,0.2798709251758842,0.02,0.17,0.0,0.0287824744679609,-0.0395450976899185,1.096683554491629,0.3460425132495265,0.0,0.1749353832731247,0.49
0.0,0.5,0.01,0.98,0.02,0.02,0.31,0.4,0.23,0.25,0.0,0.0,0.6,0.83,0.25,0.63,0.26,0.12,0.31,0.58,0.48,0.46,0.41,0.08,0.39,0.38,0.41,0.0,0.01,0.18,0.27,0.44,0.22,0.81,0.52,0.47,0.27,0.57,0.41,0.35,0.38,0.4,0.47,0.83,0.83,0.79,0.81,0.7,0.82,0.0,0.04,0.0,0.22,0.16,0.19,0.16,0.04,0.02,0.03,0.02,0.94,0.02,0.14,0.15,0.51,0.55,0.29,0.81,0.04,0.38,0.5,0.02,0.57,0.77,0.04,0.74,0.48,0.07,0.23,0.43,0.42,0.39,0.43,0.49,0.6,0.54,0.28,0.63,0.35,0.0,0.0,0.07,0.71,0.68,0.64,0.78,-0.0091135418470424,0.2195955131007998,0.9788821337085418,0.2193954891575329,-0.0033828131150196,0.2147801933848931,0.2956058030382917,0.2185077490786147,1.112818039247326,0.9201771136300524,0.111655550459093,0.1049856758256803,0.0135921229047055,0.1255852371500979,-0.036747038816917,0.4878350254466411,0.2193351930970666,0.1,0.02,0.08,0.0084141420876198,-0.0011562914916682,1.0775255495963392,0.3552160089907801,0.0,0.1916980838994827,0.02
0.01,0.3,0.0,0.99,0.02,0.01,0.38,0.37,0.27,0.74,0.0,0.0,0.16,0.24,0.24,0.41,0.73,0.53,0.49,0.21,0.25,0.24,0.0,0.12,0.29,0.0,0.04,0.02,0.45,0.62,0.61,0.26,0.24,0.27,0.45,0.37,0.5,0.42,0.54,0.22,0.54,0.57,0.28,0.63,0.63,0.75,0.6,0.35,0.54,0.0,0.05,0.0,1.0,0.81,0.87,0.74,0.02,0.01,0.02,0.01,0.98,0.02,0.06,0.06,0.27,0.33,0.23,0.53,0.05,0.46,0.5,0.01,0.8,0.5,0.1,0.38,0.54,0.37,0.07,0.1,0.1,0.11,0.06,0.09,0.11,0.12,0.58,0.25,0.28,0.0,0.0,0.0,0.82,0.54,0.72,0.76,-0.0074846713398377,0.2193305560272633,0.9887959284168744,0.21814608546183,0.0007600935186987,0.2095572742672763,0.2934843012855014,0.2188697892174682,1.081553517243221,1.0783383351314078,0.0883231620581307,0.0445656441025164,0.092511938494913,0.0491263610973168,-0.0290811640979455,0.5070808352476825,0.2884786628961789,0.04,0.07,0.01,0.0696166299075437,0.0203370468848864,1.0480995772142048,0.5316550748571518,0.0,0.2326479724532931,0.16
0.29,0.34,0.14,0.84,0.14,0.04,0.4,0.52,0.35,0.42,0.31,1.0,0.25,0.57,0.32,0.47,0.49,0.34,0.47,0.28,0.29,0.3,0.22,0.15,0.16,0.29,0.31,0.22,0.33,0.19,0.31,0.29,0.28,0.6,0.28,0.4,0.39,0.34,0.63,0.44,0.62,0.65,0.41,0.51,0.53,0.54,0.55,0.7,0.74,0.12,0.29,0.04,0.34,0.38,0.45,0.52,0.07,0.07,0.08,0.08,0.91,0.07,0.2,0.17,0.33,0.4,0.25,0.58,0.12,0.63,0.0,0.26,0.78,0.54,0.84,0.51,0.29,0.24,0.25,0.08,0.07,0.07,0.25,0.27,0.28,0.27,0.53,0.39,0.49,0.18,0.04,0.09,0.78,0.53,0.72,0.74,0.0766016576608843,0.2173017501634905,0.9251173216290048,0.2294614999034232,0.0940521929884843,0.1832289004055466,0.2481573040414978,0.2175820750737363,0.9241326081132256,0.8898871985706361,0.0971356348134826,0.0475789083710235,0.0596435581105721,0.1258904855970302,0.0160496126639609,0.5714461938837241,0.2607917280798122,0.22,0.21,0.2,0.2077643855192793,0.0834212801053342,0.6155125355416111,0.4468495158149979,0.0,0.1937663663382947,0.19
